"subId","estimatedValue","debtAmount","independentValuation","province","postalCode","maxBid"
"SUB-JA-2019-140045",8137,19158.03,8137,"madrid","28840",6835.08
"SUB-JA-2019-140046",50932.8,2982.18,50932.8,"salamanca","37700",6111.9
"SUB-JA-2019-140065",90954.41,36719.79,0,"santa_cruz_de_tenerife","38199",61849.06
"SUB-JA-2019-140082",19000,19870,0,"murcia","30310",26600.35
"SUB-JA-2019-140091",8100,1485,8100,"zaragoza","50193",1134
"SUB-JA-2019-140099",87847.93,49055.49,87847.93,"palencia","34005",24100
"SUB-JA-2019-140104",300200,80734.34,0,"madrid","28033",138292
"SUB-JA-2019-140107",525459,340086.24,525459,"barcelona","08740",262729.5
"SUB-JA-2019-140123",133052.06,108703.05,0,"barcelona","08027",135713.04
"SUB-JA-2019-140134",99707.97,54098.52,0,"madrid","28932",85748.45
"SUB-JA-2019-140139",5276,11351.89,0,"asturias","33204",3587.68
"SUB-JA-2019-140175",306000,177614.11,0,"malaga","29604",189720
"SUB-JA-2019-140209",551765.8,96641.67,551765.8,"gerona","17300",331059.3
"SUB-JA-2019-140221",123180.7,9430.05,0,"malaga","29600",87000
"SUB-JA-2019-140229",79992.24,20509.81,0,"valencia","46687",59194.08
"SUB-JA-2019-140235",857152.19,118675.26,0,"valencia","46003",166200
"SUB-JA-2019-140236",246919.35,105681.67,0,"madrid","28016",177781.68
"SUB-JA-2019-140239",73000,44376,0,"sevilla","41015",75920
"SUB-JA-2019-140244",1320023.25,307713.71,0,"baleares","07470",818414.26
"SUB-JA-2019-140247",167480,83225.44,0,"salamanca","37005",83900
"SUB-JA-2019-140249",369600,206376.6,0,"madrid","28018",192192
"SUB-JA-2019-140253",215740,30678.8,0,"madrid","28607",78000.01
"SUB-JA-2019-140259",2050.37,2218.51,2050.37,"valladolid","47012",3200
"SUB-JA-2019-140285",17461.58,2792.29,0,"cadiz","11407",9778.44
"SUB-JA-2019-140287",147956.76,51500,0,"madrid","28036",74000
"SUB-JA-2019-140299",169300,134919.34,0,"toledo","45500",71106
"SUB-JA-2019-140323",61528.5,24918.49,0,"malaga","29754",25841.97
"SUB-JA-2019-140333",119448,11049.63,0,"malaga","29780",148115.52
"SUB-JA-2019-140337",14576.5,4849.69,0,"madrid","28004",118069.65
"SUB-JA-2019-140345",358000,333248.21,358000,"madrid","28749",164680
"SUB-JA-2019-140347",1412200,387773.09,1412200,"madrid","28223",649612
"SUB-JA-2019-140350",75000,52836.16,0,"barcelona","08359",52500
"SUB-JA-2019-140367",306000,143616.4,0,"las_palmas","35600",177480
"SUB-JA-2019-140384",143395.68,65658.28,143395.68,"navarra","31797",104000
"SUB-JA-2019-140391",273330,109300.93,273330,"valencia","46020",78000
"SUB-JA-2019-140392",134031.65,49455.25,134031.65,"zaragoza","50006",80418.9
"SUB-JA-2019-140401",38681.08,32345.46,0,"barcelona","08031",80002
"SUB-JA-2019-140406",142579.5,79909.09,0,"caceres","10001",88399.29
"SUB-JA-2019-140409",169166.94,92538.49,0,"a_coruna","15940",71049.93
"SUB-JA-2019-140461",1402041.04,174469.43,1402041.04,"madrid","28925",336489.84
"SUB-JA-2019-140464",119638,84912.8,119638,"cantabria","39100",81353.84
"SUB-JA-2019-140469",116783.03,58126.64,0,"madrid","28007",212545.06
"SUB-JA-2019-140474",298296,161560.54,0,"madrid","28035",208807.2
"SUB-JA-2019-140475",14226.5,1101.73,14226.5,"malaga","29600",3698.89
"SUB-JA-2019-140479",259049.5,163874.5,0,"madrid","28813",129524.75
"SUB-JA-2019-140480",29005.99,6152.82,0,"santa_cruz_de_tenerife","38400",58592.12
"SUB-JA-2019-140481",67100,89452.32,0,"lugo","27780",16104
"SUB-JA-2019-140534",864,35964.18,0,"leon","24282",605
"SUB-JA-2019-140545",68516.63,14691.06,0,"navarra","31350",62000
"SUB-JA-2019-140546",1694325.81,631278.19,0,"malaga","29600",1050481.81
"SUB-JA-2019-140549",3220274.32,2147815.55,0,"toledo","45312",1674542.48
"SUB-JA-2019-140551",373210.38,422697.74,0,"granada","18005",164212.4
"SUB-JA-2019-140564",35700,31200,35700,"a_coruna","15570",25010
"SUB-JA-2019-140568",76673.48,54670.69,0,"cantabria","39011",56738.02
"SUB-JA-2019-140573",216000,71670.03,0,"cadiz","11520",164160
"SUB-JA-2019-140574",122457.23,5019.65,0,"granada","18230",24491.4
"SUB-JA-2019-140577",138000,164955.4,0,"cadiz","11520",151800
"SUB-JA-2019-140583",455040,294774.92,0,"alicante","03202",109209.6
"SUB-JA-2019-140584",291447,121647.41,291447,"toledo","45600",151552.44
"SUB-JA-2019-140592",625100,415058.99,0,"almeria","04620",244337.57
"SUB-JA-2019-140595",2530.38,5895.96,0,"leon","24830",1200
"SUB-JA-2019-140602",158621.63,88271.88,0,"cantabria","39003",82483.18
"SUB-JA-2019-140616",108617.51,9281.98,0,"alicante","03503",89066.35
"SUB-JA-2019-140619",1184550,578303.03,0,"malaga","29602",593000
"SUB-JA-2019-140634",209600,209600,0,"malaga","29750",75456
"SUB-JA-2019-140635",207518.33,102754.64,0,"toledo","45960",107909.36
"SUB-JA-2019-140637",202828.09,102816.06,415650,"salamanca","37900",122000
"SUB-JA-2019-140646",261393.45,332248.42,0,"malaga","29720",172519.38
"SUB-JA-2019-140650",809536,129647.09,0,"zaragoza","50197",420958.72
"SUB-JA-2019-140660",17184,14096,17184,"barcelona","08850",16845.32
"SUB-JA-2019-140666",60391.1,52856.06,60391.1,"segovia","40423",41065.88
"SUB-JA-2019-140668",309889.8,242558.08,0,"leon","24001",186001
"SUB-JA-2019-140680",143989.19,32998.31,0,"valencia","46260",52015
"SUB-JA-2019-140682",56795.64,25665.63,0,"gerona","17240",41907.31
"SUB-JA-2019-140689",240000,161599.69,0,"sevilla","41700",225600
"SUB-JA-2019-140691",384408.42,230787.37,0,"valencia","46138",115322.4
"SUB-JA-2019-140694",228997.03,113362.28,0,"huelva","21800",164877.84
"SUB-JA-2019-140696",292434.68,144244.04,0,"gerona","17007",234600
"SUB-JA-2019-140709",222140.06,120586.24,0,"madrid","28840",115512.8
"SUB-JA-2019-140716",139324.98,17797.08,0,"valencia","46149",33437.88
"SUB-JA-2019-140717",90536.7,148881.53,0,"madrid","28500",70618.47
"SUB-JA-2019-140724",727900,287762.39,0,"madrid","28522",276602
"SUB-JA-2019-140746",20760.27,3364.49,0,"malaga","29700",4982.4
"SUB-JA-2019-140758",43380,5059.07,0,"salamanca","37500",6940.8
"SUB-JA-2019-140763",70355.66,34658.48,0,"tarragona","43780",0
"SUB-JA-2019-140770",90137.92,85907.28,90137.92,"lerida","25134",0
"SUB-JA-2019-140772",13621.53,27960.51,0,"malaga","29160",18252.81
"SUB-JA-2019-140781",146972,82353.84,0,"vizcaya","48250",73486
"SUB-JA-2019-140784",48231.23,20970,0,"sevilla","41600",47266.38
"SUB-JA-2019-140792",216900,220910.69,0,"madrid","28047",104112
"SUB-JA-2019-140796",24000,52916.58,0,"madrid","28042",12000
"SUB-JA-2019-140799",216872.89,58851.86,0,"granada","18020",78074.1
"SUB-JA-2019-140800",177864.36,109001.63,0,"gerona","17300",92600
"SUB-JA-2019-140804",240000,127386.52,0,"gerona","17001",182000
"SUB-JA-2019-140805",288720.2,204263.05,0,"madrid","28025",150134.4
"SUB-JA-2019-140812",51146.13,23524.94,51146.13,"madrid","28021",36825.12
"SUB-JA-2019-140822",75169.86,45108.31,0,"caceres","10600",39088.14
"SUB-JA-2019-140824",85000,42840,0,"albacete","02660",91800
"SUB-JA-2019-140826",246300,203074.25,0,"gerona","17469",142854
"SUB-JA-2019-140833",174568.44,127075.4,0,"cantabria","39849",87285
"SUB-JA-2019-140861",620890,339471,0,"lerida","25198",272302
"SUB-JA-2019-140871",199061,115057.37,0,"madrid","28693",111474.16
"SUB-JA-2019-140874",139302.9,92859.45,0,"murcia","30500",69651.75
"SUB-JA-2019-140890",25875,33989.16,0,"cadiz","11407",0
"SUB-JA-2019-140894",3087.22,9648.84,0,"jaen","23170",5062.68
"SUB-JA-2019-140908",245186.6,216529.67,0,"madrid","28038",166926.82
"SUB-JA-2019-140912",132670.8,144578.42,132670.8,"cantabria","39011",79602.6
"SUB-JA-2019-140922",375000,28774.24,0,"madrid","28037",45000
"SUB-JA-2019-140926",230000,42293.86,0,"huelva","21800",184000
"SUB-JA-2019-140927",90629.01,31041.65,0,"huelva","21410",34000
"SUB-JA-2019-140951",203000,187206.52,0,"granada","18670",0
"SUB-JA-2019-140961",97339.25,58274.78,97339.25,"cantabria","39011",62297.28
"SUB-JA-2019-140964",166750,100653.06,0,"badajoz","06011",86710
"SUB-JA-2019-140966",160844.8,123619.65,0,"gerona","17310",109488.78
"SUB-JA-2019-140974",72413,2987.08,0,"asturias","33828",15930.86
"SUB-JA-2019-140979",318700,228389.22,318700,"albacete","02003",108358
"SUB-JA-2019-140990",181736.8,59336.02,0,"huelva","21005",61790.41
"SUB-JA-2019-141001",65748,17954.9,0,"pontevedra","36416",53913.36
"SUB-JA-2019-141002",122717.92,76610.27,0,"huelva","21710",88356.6
"SUB-JA-2019-141012",94490,61910.58,0,"asturias","33120",51024.6
"SUB-JA-2019-141028",170000,61629.35,0,"alicante","03159",85000
"SUB-JA-2019-141038",104072.5,56475.9,0,"las_palmas","35250",62443.5
"SUB-JA-2019-141040",71926.27,114005.75,0,"madrid","28026",81995.64
"SUB-JA-2019-141043",1306740,102141.35,0,"a_coruna","15165",209078.4
"SUB-JA-2019-141084",319291.18,113838.98,0,"malaga","29620",223503.7
"SUB-JA-2019-141085",10264.4,11280.34,10264.4,"teruel","44200",71437.44
"SUB-JA-2019-141104",1078400,872752.15,0,"madrid","28430",0
"SUB-JA-2019-141105",32616,1978.21,32616,"cantabria","39318",3261.6
"SUB-JA-2019-141109",64000,3146,64000,"alicante","03830",10201
"SUB-JA-2019-141143",25900,12687.17,0,"santa_cruz_de_tenerife","38358",35500
"SUB-JA-2019-141144",38250,17862.14,0,"a_coruna","15405",19125
"SUB-JA-2019-141146",264655.27,86211.22,347420.2,"malaga","29620",120050
"SUB-JA-2019-141152",18422.24,18422.24,0,"a_coruna","15930",368.44
"SUB-JA-2019-141156",38454.4,22155.53,0,"madrid","28030",41530.32
"SUB-JA-2019-141165",357200.64,201611.88,0,"vizcaya","48901",179000
"SUB-JA-2019-141179",25068.2,25068.2,0,"alicante","03201",11531.28
"SUB-JA-2019-141183",225000,66891.61,0,"orense","32981",90000
"SUB-JA-2019-141201",139330.51,75860.65,150000,"navarra","31600",77000
"SUB-JA-2019-141203",12621.25,9158.52,0,"valencia","46680",300
"SUB-JA-2019-141218",420508.35,256267.05,0,"valencia","46185",210254.17
"SUB-JA-2019-141220",102705.46,73855.98,0,"sevilla","41700",154058.25
"SUB-JA-2019-141222",66487,2209.78,0,"madrid","28026",61168.04
"SUB-JA-2019-141227",249630,130964.92,0,"caceres","10004",124900
"SUB-JA-2019-141231",147055,117818.19,0,"barcelona","08191",102938.5
"SUB-JA-2019-141242",519000,375316.32,0,"alicante","03560",269880
"SUB-JA-2019-141243",361117.16,180520.48,0,"toledo","45125",223892.54
"SUB-JA-2019-141245",2240,48251.2,0,"orense","32633",1164.8
"SUB-JA-2019-141283",24065.5,9011.44,0,"malaga","29100",14920.61
"SUB-JA-2019-141293",109221,6132.32,109221,"a_coruna","15621",24028.62
"SUB-JA-2019-141308",55555,15920.1,0,"zaragoza","50164",20696.13
"SUB-JA-2019-141311",48813,40912.94,0,"cordoba","14900",24406.5
"SUB-JA-2019-141320",978601.1,231250.4,0,"malaga","29680",411012.42
"SUB-JA-2019-141327",151280.25,125690.23,0,"tarragona","43850",90768.15
"SUB-JA-2019-141328",468528.2,186864.43,0,"madrid","28917",187411.2
"SUB-JA-2019-141345",77575.12,91620.33,0,"almeria","04715",93090
"SUB-JA-2019-141353",52323.3,47656.1,0,"barcelona","08901",70112.82
"SUB-JA-2019-141356",860000,1179429.8,0,"barcelona","08391",602000
"SUB-JA-2019-141391",497951,288494.81,0,"baleares","07180",378442.76
"SUB-JA-2019-141393",172211.39,81735.32,0,"barcelona","08940",102259.96
"SUB-JA-2019-141398",99302.21,216556.97,0,"gerona","17240",179562.42
"SUB-JA-2019-141403",290000,132624.35,0,"navarra","31015",145000
"SUB-JA-2019-141421",225216,159840,0,"pontevedra","36307",40538.88
"SUB-JA-2019-141422",14800,4880.1,14800,"burgos","09001",5625
"SUB-JA-2019-141431",399540,279348.61,0,"cantabria","39548",279678
"SUB-JA-2019-141441",294684.18,129390.8,294684.18,"malaga","29730",182704.08
"SUB-JA-2019-141449",134100,101410.21,0,"santa_cruz_de_tenerife","38500",142146
"SUB-JA-2019-141462",5216904,456841.61,0,"madrid","28991",1147718.88
"SUB-JA-2019-141463",1160000,424912.28,0,"madrid","28232",510400
"SUB-JA-2019-141478",117113,129347.03,0,"valencia","46017",101052.46
"SUB-JA-2019-141479",20016,10334.64,20016,"alicante","03440",2400
"SUB-JA-2019-141485",1039500,764913.52,0,"a_coruna","15007",395010
"SUB-JA-2019-141486",80572.5,68388.32,0,"valencia","46760",40286.25
"SUB-JA-2019-141492",102352.36,83003.27,0,"barcelona","08206",81881.6
"SUB-JA-2019-141495",17703.44,22591.9,0,"albacete","02326",24430.14
"SUB-JA-2019-141496",63900,31501.27,0,"pontevedra","36208",38200
"SUB-JA-2019-141535",36069.84,20800,0,"malaga","29620",51940.08
"SUB-JA-2019-141539",56781,26057.71,52976.5,"alicante","03440",52600
"SUB-JA-2019-141546",4123.3,30925.99,0,"alicante","03540",15584.94
"SUB-JA-2019-141566",180960,152331.05,0,"barcelona","08320",79622.4
"SUB-JA-2019-141606",178167.23,104251.3,0,"murcia","30709",0
"SUB-JA-2019-141608",126000,104654.57,0,"malaga","29640",100800
"SUB-JA-2019-141644",27900.53,310000,0,"ceuta","51002",558.01
"SUB-JA-2019-141672",78563.74,33469.09,0,"madrid","28341",83277.31
"SUB-JA-2019-141693",85070,87535.31,0,"pontevedra","36500",86771.4
"SUB-JA-2019-141735",286200,178714.03,0,"valladolid","47012",108756
"SUB-JA-2019-141737",31985.01,70105.73,204119,"barcelona","08003",70367
"SUB-JA-2019-141738",228915.11,41000,0,"a_coruna","15281",68674.5
"SUB-JA-2019-141759",322144.46,245667.55,0,"malaga","29600",167514.88
"SUB-JA-2019-141763",270500,180657.56,0,"malaga","29660",227220
"SUB-JA-2019-141769",29953.6,23186.81,0,"sevilla","41890",2995.35
"SUB-JA-2019-141771",135453.07,107090.46,0,"baleares","07720",124616.76
"SUB-JA-2019-141772",71084.81,500000,385980.3,"malaga","29670",19903.66
"SUB-JA-2019-141777",1483200.86,1483200.86,1801012.1,"salamanca","37194",950000
"SUB-JA-2019-141782",91063.82,52688.3,0,"santa_cruz_de_tenerife","38280",94706.04
"SUB-JA-2019-141788",66609.06,8060.43,0,"alicante","03360",31972.32
"SUB-JA-2019-141806",307200,233285.04,0,"madrid","28703",159744
"SUB-JA-2019-141809",119000.4,18534.38,0,"cordoba","14014",26180
"SUB-JA-2019-141810",345368,283438.03,0,"huelva","21730",234850.24
"SUB-JA-2019-141820",683000,307114.28,0,"madrid","28027",410888.88
"SUB-JA-2019-141832",730336,400694.11,0,"sevilla","41710",160673.92
"SUB-JA-2019-141848",119232.54,50267.83,119232.54,"santa_cruz_de_tenerife","38320",85847.4
"SUB-JA-2019-141870",44930.59,2199,44930.59,"madrid","28037",77280.46
"SUB-JA-2019-141873",214966.49,77771.11,214966.49,"baleares","07006",350000
"SUB-JA-2019-141893",350000.56,212451.91,350000.56,"albacete","02002",259000.37
"SUB-JA-2019-141896",238118.4,137148.35,0,"malaga","29011",123821.62
"SUB-JA-2019-141897",113185.18,2664,0,"malaga","29660",76965.8
"SUB-JA-2019-141902",128598.6,62559.65,0,"salamanca","37003",71001
"SUB-JA-2019-141909",79580,45263.24,0,"sevilla","41450",47748
"SUB-JA-2019-141919",282545,85530.09,0,"barcelona","08003",101716.2
"SUB-JA-2019-141928",48888,21387.11,0,"alicante","03012",32266.08
"SUB-JA-2019-141935",222951,78733.02,0,"valencia","46337",89460
"SUB-JA-2019-141940",10119.1,25946,0,"malaga","29740",5261.88
"SUB-JA-2019-141946",719100,576039.24,0,"madrid","28521",273258
"SUB-JA-2019-141956",13489.7,15284.12,0,"alicante","03590",7014.54
"SUB-JA-2019-141958",4779978.64,2445823.02,4779978.64,"baleares","07609",3154785.81
"SUB-JA-2019-141960",64778.3,41730,0,"caceres","10001",1295.56
"SUB-JA-2019-141967",1573,6858,0,"santa_cruz_de_tenerife","38380",471.9
"SUB-JA-2019-141971",244947,128796.68,0,"madrid","28033",132271.38
"SUB-JA-2019-141973",200400,109050.91,0,"las_palmas","35019",144288
"SUB-JA-2019-141979",146851.04,126100.37,0,"las_palmas","35010",152725.04
"SUB-JA-2019-141984",346000,173372.73,0,"barcelona","08860",173300
"SUB-JA-2019-142003",79369.98,7819.38,0,"palencia","34300",12699.12
"SUB-JA-2019-142013",25771.78,12438.4,0,"malaga","29400",13401.18
"SUB-JA-2019-142015",259936.4,140687.6,0,"barcelona","08860",166659.04
"SUB-JA-2019-142023",162084,157965.59,162084,"barcelona","08033",0
"SUB-JA-2019-142024",52275,36000,0,"leon","24403",32410.5
"SUB-JA-2019-142035",307496,162578.1,0,"madrid","28981",15000
"SUB-JA-2019-142041",61250.65,16983.42,0,"sevilla","41020",73500.6
"SUB-JA-2019-142048",184680,139448.35,0,"cantabria","39007",129276
"SUB-JA-2019-142053",17632.11,319100.26,17632.11,"madrid","28017",11400
"SUB-JA-2019-142068",321180,155600.61,0,"barcelona","08207",160590
"SUB-JA-2019-142078",5060,2143.17,5060,"cantabria","39507",10322.4
"SUB-JA-2019-142082",117400,117400,0,"valencia","46701",105660
"SUB-JA-2019-142089",59700,1680,59700,"zaragoza","50740",8358
"SUB-JA-2019-142102",108750,59085.08,108750,"badajoz","06300",56550
"SUB-JA-2019-142108",233079,93765.55,0,"madrid","28990",191124.78
"SUB-JA-2019-142126",0,51641.47,0,"granada","18010",52691.08
"SUB-JA-2019-142133",318406.9,136143.71,0,"huelva","21410",0
"SUB-JA-2019-142148",173880,91983.28,0,"madrid","28017",97572.8
"SUB-JA-2019-142155",53070,39470.57,53070,"salamanca","37700",1061.4
"SUB-JA-2019-142166",188876,131295.4,188876,"asturias","33938",0
"SUB-JA-2019-142171",181128.19,129434.26,0,"sevilla","41909",141279.84
"SUB-JA-2019-142185",5946.52,12000,0,"burgos","09007",3092.18
"SUB-JA-2019-142200",354723.35,267283.69,0,"madrid","28043",503906.66
"SUB-JA-2019-142244",160812.81,19599.89,160812.81,"teruel","44600",115000
"SUB-JA-2019-142253",60315.38,34725.02,0,"alicante","03369",30157.5
"SUB-JA-2019-142258",285577.65,183356.95,0,"madrid","28026",103007.9
"SUB-JA-2020-117441",200357.23,90540.83,0,"murcia","30590",0
"SUB-JA-2020-140844",20992.4,1632.11,0,"valencia","46970",14274.9
"SUB-JA-2020-141584",93480,5246.26,0,"murcia","30007",48609.86
"SUB-JA-2020-142278",20970.4,11160.98,0,"santa_cruz_de_tenerife","38588",30616.2
"SUB-JA-2020-142282",92546.8,60545.8,0,"gerona","17820",75000.01
"SUB-JA-2020-142286",63106.27,15866.3,0,"alicante","03700",69466.6
"SUB-JA-2020-142301",203667.53,48521.84,0,"caceres","10002",52953.55
"SUB-JA-2020-142306",109157.47,62615.99,115270,"leon","24852",6000
"SUB-JA-2020-142313",32601.56,13653.34,0,"santa_cruz_de_tenerife","38350",33253.53
"SUB-JA-2020-142319",234995,182323.53,234995,"madrid","28840",61098.7
"SUB-JA-2020-142334",831588,581865.88,0,"barcelona","08015",498952.8
"SUB-JA-2020-142337",147300,41699.05,0,"la_rioja","26007",88380
"SUB-JA-2020-142346",173250,107331.94,144545.72,"pontevedra","36949",148995
"SUB-JA-2020-142354",6000,7504.91,6000,"cantabria","39840",1080
"SUB-JA-2020-142367",154200,130739.38,0,"murcia","30893",0
"SUB-JA-2020-142369",139337.14,48080.97,0,"valencia","46880",0
"SUB-JA-2020-142402",50700,39467.02,0,"zaragoza","50660",26364
"SUB-JA-2020-142403",595551.13,143486.59,0,"barcelona","08397",190576.32
"SUB-JA-2020-142407",218848.07,222267.06,0,"guadalajara","19171",167652
"SUB-JA-2020-142416",31101.06,12234.55,31101.06,"valencia","46292",500
"SUB-JA-2020-142420",120484.92,752141.04,0,"almeria","04711",77110.08
"SUB-JA-2020-142425",374141.52,218895.86,0,"cadiz","11520",187070.75
"SUB-JA-2020-142428",78131.57,42595.46,0,"gerona","17006",45316.27
"SUB-JA-2020-142429",54155.43,54155.43,0,"alicante","03130",14080.3
"SUB-JA-2020-142439",72783.3,44650.08,0,"valencia","46650",49492.44
"SUB-JA-2020-142440",90512.42,23582.51,90512.42,"zaragoza","50004",83271.5
"SUB-JA-2020-142470",288000,153786.58,0,"las_palmas","35018",0
"SUB-JA-2020-142478",78141.21,28887.42,0,"caceres","10600",0
"SUB-JA-2020-142480",115000,14705.91,0,"cantabria","39180",108100
"SUB-JA-2020-142491",178758.57,73284.84,0,"baleares","07040",85804.08
"SUB-JA-2020-142497",127000,128075.37,0,"guipuzcoa","20200",42552.24
"SUB-JA-2020-142498",3781.1,10235,0,"leon","24400",2873.56
"SUB-JA-2020-142501",22815,11679.06,0,"badajoz","06006",1368.9
"SUB-JA-2020-142503",190300,184347.36,0,"madrid","28025",125598
"SUB-JA-2020-142516",277200,163834.17,0,"barcelona","08302",160776
"SUB-JA-2020-142522",900000,603648.03,0,"guadalajara","19001",0
"SUB-JA-2020-142537",5072.4,2301.78,0,"badajoz","06360",6797.15
"SUB-JA-2020-142546",43086,670.29,0,"alicante","03580",5170.32
"SUB-JA-2020-142548",146416.66,87782.43,0,"asturias","33011",84921.57
"SUB-JA-2020-142554",109480,80877.68,0,"asturias","33044",76636
"SUB-JA-2020-142556",267976,164255.78,0,"santa_cruz_de_tenerife","38679",187583.2
"SUB-JA-2020-142558",224479.34,151033.96,0,"madrid","28038",134687.4
"SUB-JA-2020-142575",111512.59,107543.44,0,"sevilla","41000",46835.25
"SUB-JA-2020-142578",85785.4,34028.21,0,"madrid","28922",133824.6
"SUB-JA-2020-142588",125449.87,73652.99,0,"sevilla","41849",0
"SUB-JA-2020-142593",113372,64356.65,0,"almeria","04007",38546.48
"SUB-JA-2020-142599",687012.73,167568.53,0,"tarragona","43002",302285.5
"SUB-JA-2020-142601",285120,108365.16,0,"caceres","10000",171072
"SUB-JA-2020-142602",95990,30443.1,0,"cordoba","14610",36476.2
"SUB-JA-2020-142604",282119.95,79314.48,0,"madrid","28939",67708.68
"SUB-JA-2020-142609",25540.88,140000,2554088,"palencia","34190",10205.39
"SUB-JA-2020-142619",296907,81575.66,0,"baleares","07000",106886.52
"SUB-JA-2020-142624",9000,1074.02,0,"valencia","46900",7560
"SUB-JA-2020-142627",85700,3647.95,85700,"valencia","46009",90000.01
"SUB-JA-2020-142630",125979,66295.91,125979,"valencia","46133",0
"SUB-JA-2020-142638",2794.17,2817.63,0,"zaragoza","50400",1400
"SUB-JA-2020-142644",176665.07,7091.69,0,"la_rioja","26007",155000
"SUB-JA-2020-142650",90858,35613.5,0,"malaga","29680",30891.72
"SUB-JA-2020-142677",460931.27,125510.74,460931.27,"cantabria","39012",165935.34
"SUB-JA-2020-142680",336142.47,106791.11,0,"gerona","17455",168200
"SUB-JA-2020-142681",319000,132010.1,319000,"alava","01012",143700
"SUB-JA-2020-142694",59680.5,19324.21,0,"sevilla","41006",95488.8
"SUB-JA-2020-142698",87300,60000,0,"alicante","03038",33174
"SUB-JA-2020-142708",14407.11,1229.46,0,"ceuta","51001",6000
"SUB-JA-2020-142712",79811.29,79811.29,0,"sevilla","41015",78214.78
"SUB-JA-2020-142713",96000,58480.5,0,"cantabria","39790",19200
"SUB-JA-2020-142721",73248,15174.16,0,"barcelona","08028",80572.8
"SUB-JA-2020-142723",530672.89,272456.34,0,"pontevedra","36208",562512.85
"SUB-JA-2020-142738",145300,126001.7,0,"asturias","33500",110428
"SUB-JA-2020-142755",115.25,93392.96,0,"sevilla","41072",43962.2
"SUB-JA-2020-142756",129050,17325.76,129050,"gerona","17004",84500
"SUB-JA-2020-142758",118834.25,115686.08,0,"toledo","45007",121210.68
"SUB-JA-2020-142766",31725.38,21997.96,0,"tarragona","43870",0
"SUB-JA-2020-142767",231700,3196.88,0,"malaga","29670",88046
"SUB-JA-2020-142786",250328.6,107627.95,0,"murcia","30320",202767.3
"SUB-JA-2020-142793",947700,187151.28,0,"valladolid","47400",189540
"SUB-JA-2020-142802",157632.9,13630.04,0,"pontevedra","36208",38000.7
"SUB-JA-2020-142824",198248.49,6674.81,198248.49,"malaga","29620",237897.6
"SUB-JA-2020-142830",737526.33,737526.33,0,"valladolid","47195",531018.72
"SUB-JA-2020-142848",178497.1,112603.84,178497.1,"cuenca","16004",80000
"SUB-JA-2020-142852",62915.67,6000,0,"tarragona","43580",8808.17
"SUB-JA-2020-142871",69680,0.01,0,"barcelona","08291",68286.4
"SUB-JA-2020-142883",4500,11621.64,0,"a_coruna","15360",1980
"SUB-JA-2020-142886",314000,170710.54,0,"tarragona","43004",163280
"SUB-JA-2020-142889",177100,108650.54,0,"madrid","28032",88550
"SUB-JA-2020-142893",3750000,2034763.64,0,"granada","18009",3975000
"SUB-JA-2020-142897",333000,207686.75,333000,"burgos","09006",217000.1
"SUB-JA-2020-142905",113720,96301.21,113720,"valencia","46017",100005
"SUB-JA-2020-142909",162864,75673.93,0,"cordoba","14500",0
"SUB-JA-2020-142913",250252.2,29317.35,250252.2,"madrid","28360",150151.2
"SUB-JA-2020-142922",126678.9,23787.84,126678.9,"jaen","23740",50671.4
"SUB-JA-2020-142931",49166.07,2772.66,0,"malaga","29651",55100
"SUB-JA-2020-142932",302011.5,201950.99,0,"huelva","21400",0
"SUB-JA-2020-142970",124179.61,289543.74,0,"sevilla","41003",218555.92
"SUB-JA-2020-143007",96161.93,46578.92,0,"alicante","03300",63466.59
"SUB-JA-2020-143015",451450,103263.56,0,"madrid","28041",135435
"SUB-JA-2020-143020",153000,171794.12,0,"malaga","29649",201960
"SUB-JA-2020-143024",1601529.63,1100430.53,0,"baleares","07840",1761682.45
"SUB-JA-2020-143057",9700.12,107728.08,0,"huelva","21810",8730
"SUB-JA-2020-143066",62750,41972.26,0,"santa_cruz_de_tenerife","38201",81575
"SUB-JA-2020-143084",205000,80249.5,205000,"vizcaya","48508",94300
"SUB-JA-2020-143091",451599.88,130223.82,0,"castellon","12003",0
"SUB-JA-2020-143104",379850.37,101075.74,0,"alicante","03502",136746
"SUB-JA-2020-143105",137071,142982.76,0,"valencia","46015",30500
"SUB-JA-2020-143107",20000,19997.91,20000,"sevilla","41720",28800
"SUB-JA-2020-143119",153264,159917.09,0,"tarragona","43202",76632
"SUB-JA-2020-143120",258930,414376.22,0,"sevilla","41807",170893.8
"SUB-JA-2020-143138",274755,176008.98,0,"cantabria","39762",137378
"SUB-JA-2020-143152",211577,6961,0,"vizcaya","48004",22200.02
"SUB-JA-2020-143155",115453.51,39570.09,0,"valencia","46920",53108.61
"SUB-JA-2020-143169",107500,78419.78,0,"a_coruna","15220",0
"SUB-JA-2020-143175",565618.17,241731.24,565618.17,"cordoba","14220",248871.92
"SUB-JA-2020-143187",103487.33,280775.94,103487.33,"valencia","46019",135455.07
"SUB-JA-2020-143205",28571.4,1381,0,"valencia","46970",21142.54
"SUB-JA-2020-143209",646510.37,61270.63,0,"sevilla","41004",64651
"SUB-JA-2020-143215",91506.58,76487.05,0,"malaga","29018",49413.51
"SUB-JA-2020-143221",450122.44,306034.49,450122.44,"vizcaya","48144",297080.52
"SUB-JA-2020-143225",718000,571268.6,0,"baleares","07005",315920
