"subId","estimatedValue","debtAmount","independentValuation","longitude","latitude","maxBid"
"SUB-AT-2019-19R4686001A51",1221.71,0,1221.71,-0.1214235,39.9298174,700
"SUB-AT-2019-19R4686001A52",2634.53,0,2634.53,-0.1214235,39.9298174,1400
"SUB-AT-2019-19R4686001A54",2617.73,0,2617.73,-0.1214235,39.9298174,1400
"SUB-AT-2019-19R4686001A55",1221.71,0,1221.71,-0.1214235,39.9298174,700
"SUB-AT-2019-19R4686001A56",2700.69,0,2700.69,-0.1214235,39.9298174,1400
"SUB-AT-2019-19R4686001A58",1527.81,0,1527.81,-0.1214235,39.9298174,800
"SUB-AT-2019-19R4686001A60",1527.81,0,1527.81,-0.1214235,39.9298174,800
"SUB-AT-2019-19R4686001A63",13788.36,0,13788.36,-0.554149,39.5368528,23000
"SUB-AT-2019-19R4686001B12",16846.21,0,16846.21,0.08869479999999999,38.8466543,5500
"SUB-AT-2019-19R4686001B22",18094.53,0,18094.53,-0.1799368,38.9744946,11000
"SUB-AT-2019-19R4786001043",2835,0,2835,-5.9621106,42.8450788,2400
"SUB-AT-2019-19R4786001107",9000,0,9000,-1.8611011,42.0532486,3000
"SUB-AT-2019-19R4786001142",235612,0,235612,-3.685144,42.33233389999999,162000
"SUB-AT-2019-19R4786001157",18000,0,18000,-4.5327917,42.01240170000001,17000
"SUB-AT-2019-19R4786001173",2400,0,2400,,,400
"SUB-AT-2019-19R4786001174",600,0,600,,,200
"SUB-AT-2019-19R5086001011",103811.39,0,140543.08,-0.9295234,41.63236010000001,44000
"SUB-AT-2019-19R5086001051",198705.46,0,204760.66,-0.2432307,39.9604442,124000
"SUB-AT-2019-19R5086001073",2000000,0,2000000,0.0419877,42.1325594,672000
"SUB-AT-2019-19R5086001084",13287.77,0,13287.77,-0.8865833999999999,41.537857,8500
"SUB-AT-2020-18R0886001037",290213.45,0,290213.45,2.0567163,41.3327758,306000
"SUB-AT-2020-18R0886001038",89353.56,0,89353.56,2.1278398,41.3790881,72000
"SUB-AT-2020-18R4686001149",27082.24,0,31082.24,-0.3983829,39.3977263,16500
"SUB-AT-2020-19R0686001037",7090.4,0,7090.4,-6.482317999999999,38.6725126,4500
"SUB-AT-2020-19R0686001038",7090.4,0,7090.4,-6.482317999999999,38.6725126,5000
"SUB-AT-2020-19R0686001039",7090.4,0,7090.4,-6.482317999999999,38.6725126,1500
"SUB-AT-2020-19R0686001040",7090.4,0,7090.4,-6.482317999999999,38.6725126,4500
"SUB-AT-2020-19R0686001041",11342.52,0,11342.52,-6.482317999999999,38.6725126,5000
"SUB-AT-2020-19R0686001042",11342.52,0,11342.52,-6.482317999999999,38.6725126,5000
"SUB-AT-2020-19R0786001062",61327.34,0,61327.34,-5.593239,36.0569117,120000
"SUB-AT-2020-19R0786001087",33198.66,0,110916,2.0714223,41.5775971,22000
"SUB-AT-2020-19R0786001091",104677.98,0,109500,4.2615205,39.8861509,26000
"SUB-AT-2020-19R0786001092",83300,0,83300,2.7033575,39.5636884,50000
"SUB-AT-2020-19R0786001093",180600,0,180600,2.6760251,39.5823929,130000
"SUB-AT-2020-19R0886001011",21392,0,21392,1.5838477,41.2047145,4000
"SUB-AT-2020-19R0886001323",23856.64,0,23856.64,1.4531355,41.2215053,10000
"SUB-AT-2020-19R0886001324",54474.69,0,54474.69,0.8913523,41.6027292,28000
"SUB-AT-2020-19R0886001328",41660.75,0,41660.75,1.3999969,41.1467533,15000
"SUB-AT-2020-19R0886001385",12660.18,0,12660.18,-1.0825634,37.9787933,2000
"SUB-AT-2020-19R0886001411",71658.37,0,71658.37,1.8562218,41.2609286,56000
"SUB-AT-2020-19R0886001412",16194.88,0,16194.88,2.0248701,41.56594550000001,10000
"SUB-AT-2020-19R0886001413",170259.46,0,170259.46,2.1585314,41.3722574,128000
"SUB-AT-2020-19R0886001414",74641.36,0,74641.36,2.1585314,41.3722574,62000
"SUB-AT-2020-19R0886001415",15661.95,0,15661.95,2.1045283,41.54579770000001,9500
"SUB-AT-2020-19R0886001422",528138.79,0,631359.4,2.0996222,41.3658296,180000
"SUB-AT-2020-19R0886001429",21629.13,0,21629.13,2.170351,41.4444592,5000
"SUB-AT-2020-19R0886001430",21629.13,0,21629.13,2.181871000000001,41.4531556,5000
"SUB-AT-2020-19R0886001436",110088.99,0,139960.31,1.9245812,42.4318013,220000
"SUB-AT-2020-19R0886001437",48689.52,0,48689.52,1.7830973,41.2570604,9000
"SUB-AT-2020-19R0886001446",169560.89,0,169560.89,2.1585314,41.3722574,154000
"SUB-AT-2020-19R0886001451",552305.05,0,552305.05,-16.4906526,28.4251285,340000
"SUB-AT-2020-19R0886001459",859341.36,0,974477.76,2.688447,41.6994414,150000
"SUB-AT-2020-19R0886001468",88072.64,0,88072.64,2.862698,42.2154321,90000
"SUB-AT-2020-19R0886001475",43022,0,43022,2.235967,41.4321101,19000
"SUB-AT-2020-19R0886001491",32231.28,0,32231.28,1.9783666,41.5942004,20000
"SUB-AT-2020-19R0886001493",97221.54,0,97221.54,1.7977124,41.6320715,34000
"SUB-AT-2020-19R0886001500",19326.5,0,19326.5,0.06533409999999999,40.928372,10000
"SUB-AT-2020-19R0886001510",49432.48,0,49432.48,2.1585314,41.3722574,34000
"SUB-AT-2020-19R0886001518",120227.43,0,120227.43,3.1227702,42.1198504,28000
"SUB-AT-2020-19R0886001532",226959.42,0,226959.42,2.2101403,41.4538682,58000
"SUB-AT-2020-19R0886001534",120719.23,0,120719.23,0.6939122,40.6452989,34000
"SUB-AT-2020-19R0886001536",19339.18,0,19339.18,2.1683571,41.3570442,8500
"SUB-AT-2020-19R0886001564",69888.81,0,101000,1.7198215,41.4134268,14000
"SUB-AT-2020-19R0886001565",69888.81,0,101000,1.7198215,41.4134268,14000
"SUB-AT-2020-19R0886001570",53404.43,0,53404.43,2.7929203,41.97006469999999,50000
"SUB-AT-2020-19R0886001580",26351,0,26351,3.0826673,42.2491738,7000
"SUB-AT-2020-19R0886001583",177310.46,0,177310.46,1.100535,41.1537645,46000
"SUB-AT-2020-19R0886001593",77667.78,0,77667.78,2.7929203,41.97006469999999,70000
"SUB-AT-2020-19R0886001596",85127.07,0,85127.07,2.2175179,41.43872,48000
"SUB-AT-2020-19R0886001597",13537.89,0,13537.89,1.7052325,41.2381518,2500
"SUB-AT-2020-19R0886001614",41205,0,41205,1.8464648,42.097993,0
"SUB-AT-2020-19R0886001615",74543.75,0,74543.75,0.554149,41.6896071,38000
"SUB-AT-2020-19R0886001617",28075.46,0,28075.46,0.9438468,42.7428241,17500
"SUB-AT-2020-19R0886001621",6902.86,0,6902.86,-3.7130493,37.249875,4000
"SUB-AT-2020-19R0886001622",8469.92,0,8469.92,-3.7130493,37.249875,6000
"SUB-AT-2020-19R0886001623",7889.02,0,7889.02,-3.7130493,37.249875,6000
"SUB-AT-2020-19R0886001624",6902.86,0,6902.86,-3.7130493,37.249875,4000
"SUB-AT-2020-19R0886001625",7889.02,0,7889.02,-3.7130493,37.249875,3000
"SUB-AT-2020-19R0886001626",11293.31,0,11293.31,-3.7130493,37.249875,6000
"SUB-AT-2020-19R0886001627",7483.83,0,7483.83,-3.7130493,37.249875,4000
"SUB-AT-2020-19R0886001631",104463.2,0,109422.97,2.235967,41.532089,42000
"SUB-AT-2020-19R0886001656",84842.74,0,84842.74,2.1401139,41.5164233,8000
"SUB-AT-2020-19R1586001152",268393.96,0,268393.96,-8.5144352,42.88943400000001,136000
"SUB-AT-2020-19R1586001158",46331.67,0,46331.67,-8.786673799999999,42.4243432,40000
"SUB-AT-2020-19R1586001170",20687.26,0,20687.26,-7.2032754,43.5521323,6000
"SUB-AT-2020-19R1586001214",110910.68,0,110910.68,-8.8555736,42.1181721,104000
"SUB-AT-2020-19R1586001215",57810.14,0,57810.14,-7.8653578,42.341251,17000
"SUB-AT-2020-19R1586001222",13824.3,0,13824.3,-7.1736385,43.4558507,500
"SUB-AT-2020-19R1586001224",8980,0,8980,-8.9935558,42.5519258,15000
"SUB-AT-2020-19R1586001226",13059.33,0,13059.33,-7.866718199999998,42.3546114,9000
"SUB-AT-2020-19R1586001228",312480,0,312480,-3.644582,40.4427203,214000
"SUB-AT-2020-19R1586001232",125960.38,0,125960.38,-8.644246299999999,42.4297279,56000
"SUB-AT-2020-19R1586001236",7683.93,0,7683.93,-8.8817715,42.6493861,4000
"SUB-AT-2020-19R1586001238",49805.83,0,49805.83,-8.495222799999999,42.9657809,3000
"SUB-AT-2020-19R1586001240",98176.64,0,119294.03,-8.822494100000002,42.1501574,66000
"SUB-AT-2020-19R1586001243",107897.9,0,107897.9,-7.679229299999999,43.2957943,16000
"SUB-AT-2020-19R2886001592",12467.87,0,12467.87,-4.2128337,37.8397476,3000
"SUB-AT-2020-19R2886001616",38229.61,0,41911.54,-3.657254199999999,37.0750235,1000
"SUB-AT-2020-19R2886001617",20461.12,0,24143.05,-3.657254199999999,37.0750235,500
"SUB-AT-2020-19R2886001637",17440.75,0,17440.75,-4.738101299999999,41.61346229999999,8000
"SUB-AT-2020-19R2886001642",9763,0,9763,-3.5711466,40.2437264,0
"SUB-AT-2020-19R2886001643",15237,0,15237,-3.5711466,40.2437264,0
"SUB-AT-2020-19R2886001698",16005,0,16005,-3.7105118,40.4050094,24500
"SUB-AT-2020-19R2886001706",14121.33,0,14121.33,-3.7003632,40.4765501,13000
"SUB-AT-2020-19R2886001724",201575.92,0,279081.86,-3.2885455,40.598175,0
"SUB-AT-2020-19R2886001728",62945.4,0,62945.4,-3.5205641,39.9484796,22000
"SUB-AT-2020-19R2886001729",29004.64,0,29004.64,-3.5205641,39.9484796,10000
"SUB-AT-2020-19R2886001731",43400.81,0,81447.19,-3.2432781,40.59437640000001,14000
"SUB-AT-2020-19R2886001735",11314.94,0,11314.94,-2.6685736,36.8059673,2000
"SUB-AT-2020-19R2886001737",10057.17,0,10057.17,-4.919894900000001,36.5154127,4500
"SUB-AT-2020-19R2886001739",11385,0,11385,-3.685144,40.426175,17000
"SUB-AT-2020-19R2886001740",618782.4,0,618782.4,-3.685144,40.426175,186000
"SUB-AT-2020-19R2886001741",11385,0,11385,-3.685144,40.426175,16500
"SUB-AT-2020-19R2886001742",11385,0,11385,-3.685144,40.426175,16000
"SUB-AT-2020-19R2886001743",11385,0,11385,-3.685144,40.426175,15500
"SUB-AT-2020-19R2886001744",668592,0,668592,-3.6243133,40.4331811,280000
"SUB-AT-2020-19R2886001748",1803900.1,0,1803900.1,-3.5104537,40.42905289999999,320000
"SUB-AT-2020-19R2886001749",10465.89,0,10465.89,-3.8349976,40.1331357,3500
"SUB-AT-2020-19R2886001750",10465.89,0,10465.89,-3.8349976,40.1331357,3500
"SUB-AT-2020-19R2886001751",10465.89,0,10465.89,-3.8349976,40.1331357,4000
"SUB-AT-2020-19R2886001754",13811.32,0,13811.32,-2.1155691,40.0543178,8500
"SUB-AT-2020-19R2886001755",9561.69,0,9561.69,-2.1155691,40.0543178,6000
"SUB-AT-2020-19R2886001756",356287.36,0,356287.36,-3.7130493,40.6056371,186000
"SUB-AT-2020-19R2886001757",118762.45,0,118762.45,-3.566086,40.6153287,66000
"SUB-AT-2020-19R2886001761",19706.4,0,19706.4,-3.7816093,40.2906277,10000
"SUB-AT-2020-19R2886001765",121270.8,0,121270.8,-4.2128337,39.5550352,16000
"SUB-AT-2020-19R2886001768",63920,0,63920,-3.6319131,40.2009918,110000
"SUB-AT-2020-19R2886001769",7920,0,7920,-3.6875202,40.1915067,11000
"SUB-AT-2020-19R2886001774",16423.41,0,16423.41,-0.8865833999999999,38.4185451,22500
"SUB-AT-2020-19R2886001777",48109.26,0,48109.26,-0.8865833999999999,38.4185451,28000
"SUB-AT-2020-19R2886001778",1133.04,0,1133.04,-0.8865833999999999,38.4185451,1400
"SUB-AT-2020-19R2886001779",12854.57,0,12854.57,-0.8865833999999999,38.4185451,6000
"SUB-AT-2020-19R2886001781",8377.85,0,8377.85,-0.8865833999999999,38.4185451,5000
"SUB-AT-2020-19R2886001782",1666.8,0,1666.8,-0.8865833999999999,38.4185451,1800
"SUB-AT-2020-19R2886001783",1076.76,0,1076.76,-0.8865833999999999,38.4185451,400
"SUB-AT-2020-19R2886001784",8338.35,0,8338.35,-0.8865833999999999,38.4185451,7000
"SUB-AT-2020-19R2886001788",7053.75,0,7053.75,-3.9980485,40.6367104,6000
"SUB-AT-2020-19R2886001790",54107.04,0,54107.04,-3.6927531,39.91235169999999,17000
"SUB-AT-2020-19R2886001791",50955.84,0,50955.84,-3.6927531,39.91235169999999,15000
"SUB-AT-2020-19R2886001793",65404.56,0,65404.56,-3.6927531,39.91235169999999,12000
"SUB-AT-2020-19R2886001794",71438.64,0,71438.64,-3.6927531,39.91235169999999,24000
"SUB-AT-2020-19R2886001795",73821.36,0,73821.36,-3.6927531,39.91235169999999,24000
"SUB-AT-2020-19R2886001796",60453.6,0,60453.6,-3.6927531,39.91235169999999,16000
"SUB-AT-2020-19R2886001798",64367.76,0,64367.76,-3.6927531,39.91235169999999,18000
"SUB-AT-2020-19R2886001799",65180.4,0,65180.4,-3.6927531,39.91235169999999,10000
"SUB-AT-2020-19R2886001800",76958.76,0,76958.76,-3.6927531,39.91235169999999,22000
"SUB-AT-2020-19R2886001801",68312.28,0,68312.28,-3.6927531,39.91235169999999,12000
"SUB-AT-2020-19R2886001802",59665.8,0,59665.8,-3.6927531,39.91235169999999,18000
"SUB-AT-2020-19R2886001813",15437.5,0,15437.5,-3.9164585,40.3141928,11000
"SUB-AT-2020-19R2886001818",89529.9,0,89529.9,-3.9980485,40.6367104,38000
"SUB-AT-2020-19R2886001822",337612.8,0,337612.8,-3.8604402,40.5043617,44000
"SUB-AT-2020-19R2886001824",41113.13,0,41113.13,-1.0059724,37.5971265,36000
"SUB-AT-2020-19R2896001043",767226.59,0,767226.59,-4.474826,36.6819541,384000
"SUB-AT-2020-19R2986001182",41032.8,0,88841.76,-4.2794935,36.7321695,71000
"SUB-AT-2020-19R2986001185",145884.37,0,145884.37,-4.429141599999999,36.7273803,160000
"SUB-AT-2020-19R2986001186",139545.34,0,139545.34,-4.429141599999999,36.7273803,154000
"SUB-AT-2020-19R2986001197",302937.46,0,832977.75,-5.373017600000001,36.2510823,152000
"SUB-AT-2020-19R2986001200",22327.08,0,46769.4,-5.1640605,36.4763312,18500
"SUB-AT-2020-19R2986001205",5658.99,0,5658.99,-4.8728093,36.5748213,2000
"SUB-AT-2020-19R2986001206",4535.47,0,4535.47,-4.8728093,36.5748213,2400
"SUB-AT-2020-19R2986001207",2426.38,0,2426.38,-4.8728093,36.5748213,800
"SUB-AT-2020-19R2986001209",2773,0,2773,-4.8728093,36.5748213,1000
"SUB-AT-2020-19R2986001210",4506.14,0,4506.14,-4.8728093,36.5748213,1800
"SUB-AT-2020-19R2986001211",1386.5,0,1386.5,-4.8728093,36.5748213,700
"SUB-AT-2020-19R2986001214",16419.07,0,16419.07,-4.8728093,36.5748213,17000
"SUB-AT-2020-19R2986001218",38571.57,0,38571.57,-6.126192500000001,37.389691,20000
"SUB-AT-2020-19R2986001219",683318.79,0,683318.79,-4.588239199999999,36.5807015,348000
"SUB-AT-2020-19R2986001221",9657.75,0,141657.75,-5.080691799999999,36.7813646,15500
"SUB-AT-2020-19R3086001229",10397.37,0,10397.37,-1.1676975,37.9713626,4500
"SUB-AT-2020-19R3086001230",10397.37,0,10397.37,-1.1676975,37.9713626,5000
"SUB-AT-2020-19R3386001087",5608.58,0,5608.58,-5.6484241,43.3613552,2600
"SUB-AT-2020-19R3386001091",113499.94,0,113499.94,-5.5984925,43.5151142,72000
"SUB-AT-2020-19R3386001092",91631.65,0,91631.65,-5.7062924,43.5601188,62000
"SUB-AT-2020-19R3386001107",117577.46,0,117577.46,-6.0308654,43.5506452,144000
"SUB-AT-2020-19R3586001158",110153.88,0,115930,-13.8796018,28.7085692,50000
"SUB-AT-2020-19R3586001159",110153.88,0,115930,-13.8796018,28.7085692,60000
"SUB-AT-2020-19R3586001160",110153.88,0,115930,-13.8796018,28.7085692,60000
"SUB-AT-2020-19R3586001161",70531.34,0,70531.34,-13.8796018,28.6399903,72000
"SUB-AT-2020-19R3586001162",23294.11,0,23294.11,-15.509339,28.1043811,6500
"SUB-AT-2020-19R3586001163",19040.85,0,19040.85,-15.509339,28.1043811,6500
"SUB-AT-2020-19R3586001164",119898.2,0,119898.2,-15.5767493,27.7626351,184000
"SUB-AT-2020-19R3886001062",4864.1,0,4864.1,-16.3787583,28.5127301,3600
"SUB-AT-2020-19R3886001071",46339.54,0,46339.54,-16.6703963,28.1217371,24000
"SUB-AT-2020-19R3886001078",8114.91,0,8114.91,-16.5642998,28.0553246,3000
"SUB-AT-2020-19R3886001079",8114.91,0,8114.91,-16.5642998,28.0553246,2500
"SUB-AT-2020-19R3886001081",3533.22,0,3533.22,-16.5642998,28.0553246,2800
"SUB-AT-2020-19R3886001082",1324.96,0,1324.96,-16.5642998,28.0553246,1600
"SUB-AT-2020-19R3886001083",1324.96,0,1324.96,-16.5642998,28.0553246,800
"SUB-AT-2020-19R3886001084",2649.92,0,2649.92,-16.5642998,28.0553246,2600
"SUB-AT-2020-19R3886001085",1324.96,0,1324.96,-16.5642998,28.0553246,700
"SUB-AT-2020-19R3886001088",2613.32,0,2613.32,-17.2518631,28.1756389,1400
"SUB-AT-2020-19R3886001108",93040.78,0,102059.52,-16.8384873,28.2340972,80000
"SUB-AT-2020-19R3886001109",9487.87,0,9487.87,-16.8384873,28.2340972,6500
"SUB-AT-2020-19R3886001121",217725.15,0,217725.15,-17.9131874,28.6602362,110000
"SUB-AT-2020-19R4186001324",60249.29,0,60249.29,-3.7333537,36.7774061,34000
"SUB-AT-2020-19R4186001454",12466.74,0,12466.74,-5.435853,37.1300491,3500
"SUB-AT-2020-19R4186001498",25094.85,0,25094.85,-4.588239199999999,36.5807015,5000
"SUB-AT-2020-19R4186001501",23778.37,0,23778.37,-4.588239199999999,36.5807015,5000
"SUB-AT-2020-19R4186001502",11885.46,0,11885.46,-4.588239199999999,36.5807015,3500
"SUB-AT-2020-19R4186001503",9806.16,0,9806.16,-6.115593199999999,36.6951316,6000
"SUB-AT-2020-19R4186001504",10506.6,0,10506.6,-6.115593199999999,36.6951316,6500
"SUB-AT-2020-19R4186001505",15849.77,0,15849.77,-4.588239199999999,36.5807015,4500
"SUB-AT-2020-19R4186001506",10569,0,10569,-4.588239199999999,36.5807015,2500
"SUB-AT-2020-19R4186001521",6480.35,0,6480.35,-2.6288523,36.7637909,2500
"SUB-AT-2020-19R4186001522",216852.53,0,216852.53,-3.5306765,37.0627725,50000
"SUB-AT-2020-19R4186001526",14222.47,0,14222.47,-6.062624599999999,37.33973100000001,4500
"SUB-AT-2020-19R4186001528",13651.66,0,13651.66,-3.6199797,37.1971284,4500
"SUB-AT-2020-19R4186001536",11900.88,0,11900.88,-5.9304039,37.3091385,3000
"SUB-AT-2020-19R4186001549",7680.26,0,7680.26,-5.9726832,37.2643732,3000
"SUB-AT-2020-19R4186001552",18644.66,0,18644.66,-3.6167146,37.1191111,4000
"SUB-AT-2020-19R4186001553",2776.86,0,2776.86,-3.6167146,37.1191111,2400
"SUB-AT-2020-19R4186001554",10206.13,0,10206.13,-5.9251211,37.4212157,4500
"SUB-AT-2020-19R4186001555",10206.13,0,10206.13,-5.9251211,37.4212157,3500
"SUB-AT-2020-19R4186001556",8187.33,0,8187.33,-3.6927531,36.8431906,500
"SUB-AT-2020-19R4186001558",276875,0,276875,,,284000
"SUB-AT-2020-19R4186001560",34112.81,0,34112.81,-6.089103199999999,36.3896325,16000
"SUB-AT-2020-19R4186001561",22112,0,41582.13,-6.1633042,36.6765542,20000
"SUB-AT-2020-19R4186001575",13651.66,0,13651.66,-3.6199797,37.1971284,4500
"SUB-AT-2020-19R4186001578",19813.09,0,19813.09,-7.330053,37.3052363,6500
"SUB-AT-2020-19R4186001579",91645.55,0,91645.55,-2.7929203,36.7869792,56000
"SUB-AT-2020-19R4186001580",44023.46,0,44023.46,-3.6521849,37.996044,4000
"SUB-AT-2020-19R4186001581",72475.75,0,72475.75,-3.4902391,37.1068248,0
"SUB-AT-2020-19R4186001583",1144,0,1144,-6.0202827,37.4695909,700
"SUB-AT-2020-19R4186001585",1144,0,1144,-6.0202827,37.4695909,700
"SUB-AT-2020-19R4186001589",15036.63,0,15036.63,-5.9885456,37.439299,4000
"SUB-AT-2020-19R4186001591",15593.84,0,15593.84,-5.9885456,37.439299,3000
"SUB-AT-2020-19R4186001593",72894.3,0,72894.3,-2.5842062,36.8239641,20000
"SUB-AT-2020-19R4186001595",35125.6,0,35125.6,-5.8881542,37.6090279,21000
"SUB-AT-2020-19R4186001599",3992.73,0,3992.73,-6.0202827,37.4695909,800
"SUB-AT-2020-19R4186001600",2659.94,0,2659.94,-6.0202827,37.4695909,400
"SUB-AT-2020-19R4186001601",2659.94,0,2659.94,-6.0202827,37.4695909,600
"SUB-AT-2020-19R4186001603",3992.73,0,3992.73,-6.0202827,37.4695909,800
"SUB-AT-2020-19R4186001604",3992.73,0,3992.73,-6.0202827,37.4695909,800
"SUB-AT-2020-19R4186001609",6120.47,0,6120.47,-3.3712457,38.011417,10000
"SUB-AT-2020-19R4186001610",209497.39,0,209497.39,-5.2475518,36.4295337,98000
"SUB-AT-2020-19R4186001611",204564.49,0,204564.49,-5.2475518,36.4295337,94000
"SUB-AT-2020-19R4186001612",204564.49,0,204564.49,-5.2475518,36.4295337,96000
"SUB-AT-2020-19R4186001613",211141.69,0,211141.69,-5.2475518,36.4295337,92000
"SUB-AT-2020-19R4186001614",204564.49,0,204564.49,-5.2475518,36.4295337,98000
"SUB-AT-2020-19R4186001615",212785.99,0,212785.99,-5.2475518,36.4295337,96000
"SUB-AT-2020-19R4186001617",166745.59,0,166745.59,-5.2475518,36.4295337,88000
"SUB-AT-2020-19R4186001620",237288.9,0,384850.71,-5.751047499999999,37.093815,78000
"SUB-AT-2020-19R4186001621",74576,0,74576,-6.135468299999999,36.6873939,68000
"SUB-AT-2020-19R4186001623",90290.97,0,90290.97,-6.107645000000001,36.6767336,40000
"SUB-AT-2020-19R4186001625",6991.45,0,6991.45,-4.7782202,37.8804209,5000
"SUB-AT-2020-19R4186001626",3495.72,0,3495.72,-4.7782202,37.8804209,3200
"SUB-AT-2020-19R4186001627",3495.72,0,3495.72,-4.7782202,37.8804209,2200
"SUB-AT-2020-19R4186001628",5668.74,0,5668.74,-4.7782202,37.8804209,3600
"SUB-AT-2020-19R4186001630",19246.55,0,19246.55,-3.7638256,38.1087645,5000
"SUB-AT-2020-19R4186001635",92801.1,0,92801.1,-6.1633042,37.318554,10000
"SUB-AT-2020-19R4186001636",12483.69,0,12483.69,-6.958492199999999,37.290439,12000
"SUB-AT-2020-19R4186001637",4693.27,0,4693.27,-4.7795149,37.659081,1200
"SUB-AT-2020-19R4186001651",154141.2,0,154141.2,-5.8353837,37.3032002,28000
"SUB-AT-2020-19R4186001653",19108.63,0,19108.63,-5.927762500000001,37.2852881,2500
"SUB-AT-2020-19R4186001654",19108.63,0,19108.63,-5.927762500000001,37.2852881,3500
"SUB-AT-2020-19R4186001655",19108.63,0,19108.63,-5.927762500000001,37.2852881,3500
"SUB-AT-2020-19R4186001656",19108.63,0,19108.63,-5.927762500000001,37.2852881,3500
"SUB-AT-2020-19R4186001660",732906.87,0,732906.87,-6.219037399999999,36.87340409999999,0
"SUB-AT-2020-19R4586001105",156058.97,0,156058.97,-5.9039944,43.6051476,112000
"SUB-AT-2020-19R4586001255",82353.64,0,121334.46,-1.8025852,39.067615,38000
"SUB-AT-2020-19R4586001267",144850.33,0,144850.33,-8.9935558,42.5519258,28000
"SUB-AT-2020-19R4586001268",133540.37,0,145776.94,-1.9685826,39.0336871,34000
"SUB-AT-2020-19R4586001293",1620.46,0,1620.46,-3.4498346,40.856758,400
"SUB-AT-2020-19R4586001294",8440.76,0,8440.76,-3.4498346,40.856758,4000
"SUB-AT-2020-19R4586001295",1620.46,0,1620.46,-3.4498346,40.856758,400
"SUB-AT-2020-19R4586001296",1620.46,0,1620.46,-3.4498346,40.856758,400
"SUB-AT-2020-19R4586001298",2162.6,0,2162.6,-3.4498346,40.856758,800
"SUB-AT-2020-19R4586001299",1620.46,0,1620.46,-3.4498346,40.856758,400
"SUB-AT-2020-19R4586001300",8440.76,0,8440.76,-3.4498346,40.856758,5500
"SUB-AT-2020-19R4586001301",1620.46,0,1620.46,-3.4498346,40.856758,400
"SUB-AT-2020-19R4586001311",115643.46,0,115643.46,-0.554149,38.2625508,86000
"SUB-AT-2020-19R4586001314",16213.45,0,16213.45,-3.9980485,40.086719,10500
"SUB-AT-2020-19R4586001316",16095.06,0,16095.06,-3.7993992,40.3843127,6000
"SUB-AT-2020-19R4586001318",3193.58,0,3193.58,-3.4599326,38.8113074,9400
"SUB-AT-2020-19R4586001326",8437.7,0,8437.7,-4.6140481,40.0024519,4000
"SUB-AT-2020-19R4586001328",69122.27,0,69122.27,-4.8313257,39.9423872,44000
"SUB-AT-2020-19R4686001254",1029100.5,0,1029100.5,-0.8198774999999999,38.4716212,516000
"SUB-AT-2020-19R4686001624",111255.12,0,111255.12,0.0466559,40.0530474,90000
"SUB-AT-2020-19R4686001714",17552.13,0,17552.13,-0.4284263,39.5082909,8500
"SUB-AT-2020-19R4686001860",5160,0,5160,-1.1065272,39.49154559999999,3000
"SUB-AT-2020-19R4686001876",642.96,0,642.96,-0.8389251999999999,39.5765031,400
"SUB-AT-2020-19R4686001924",1189.37,0,1189.37,-0.8389251999999999,39.5765031,600
"SUB-AT-2020-19R4686001927",442.42,0,442.42,-0.8389251999999999,39.5765031,450
"SUB-AT-2020-19R4686001933",5903.82,0,5903.82,-0.8722801,37.6088351,2400
"SUB-AT-2020-19R4686001937",13121.87,0,13121.87,-0.380721,39.4845265,13000
"SUB-AT-2020-19R4686001947",74.82,0,74.82,-0.8389251999999999,39.5765031,100
"SUB-AT-2020-19R4686001957",321.49,0,321.49,-0.8389251999999999,39.5765031,200
"SUB-AT-2020-19R4686001959",1069.66,0,1069.66,-0.8389251999999999,39.5765031,600
"SUB-AT-2020-19R4686001963",233.93,0,233.93,-0.8389251999999999,39.5765031,100
"SUB-AT-2020-19R4686001964",1211.69,0,1211.69,-0.8389251999999999,39.5765031,400
"SUB-AT-2020-19R4686001965",142.72,0,142.72,-0.8389251999999999,39.5765031,150
"SUB-AT-2020-19R4686001969",90.29,0,90.29,-0.8389251999999999,39.5765031,150
"SUB-AT-2020-19R4686001972",1177.79,0,1177.79,-0.8389251999999999,39.5765031,600
"SUB-AT-2020-19R4686001996",509.18,0,509.18,-0.8389251999999999,39.5765031,600
"SUB-AT-2020-19R4686001A19",782.11,0,782.11,-0.8389251999999999,39.5765031,300
"SUB-AT-2020-19R4686001A53",6936.94,0,6936.94,-0.06533409999999999,39.8887478,5500
"SUB-AT-2020-19R4686001A64",11042.46,0,11042.46,,,9000
"SUB-AT-2020-19R4686001A65",140524.3,0,140524.3,-0.4195876,39.4779243,50000
"SUB-AT-2020-19R4686001A66",180726.38,0,180726.38,-0.4195876,39.4779243,70000
"SUB-AT-2020-19R4686001A69",113444.68,0,113444.68,-0.4054498,39.5348788,62000
"SUB-AT-2020-19R4686001A70",65516.42,0,65516.42,-0.4054498,39.5348788,36000
"SUB-AT-2020-19R4686001A71",116225.11,0,116225.11,0.1775946,38.7471561,64000
"SUB-AT-2020-19R4686001A89",10138.43,0,10138.43,-0.3348372,39.5247603,5000
"SUB-AT-2020-19R4686001A93",40481.76,0,40481.76,-0.4333706000000001,39.1511421,17000
"SUB-AT-2020-19R4686001A97",11106.62,0,11106.62,-0.1729106,38.9927623,9500
"SUB-AT-2020-19R4686001B00",48627.93,0,117330.85,0.2432307,40.28818390000001,0
